Clause-11	 : ['contact', 'information', 'provide', 'email', 'ask', 'need', 'response', 'refer', 'phone', 'number', 'time', 'team', 'want', 'concern', 'enquiry', 'contact', 'information', 'provide', 'email', 'ask', 'need', 'response', 'refer', 'phone', 'number', 'time', 'team', 'want', 'concern', 'enquiry', 'close', 'credit', 'request', 'closure', 'want', 'balance', 'open', 'access_advantage', 'debit', 'confirm', 'process', 'cancel', 'end', 'reinstate', 'low_rate'] 
Clause-12_20	 : ['happy', 'apologise', 'provide', 'unhappy', 'receive', 'poor_service', 'want', 'feedback', 'service', 'send', 'consultant', 'experience', 'feedback_passed', 'process', 'team', 'point', 'frequent_flyer', 'bonus_points', 'apply', 'black', 'eligible', 'offer', 'credit', 'receive', 'platinum', 'eligible_bonus', 'k_bonus', 'qantas', 'happy', 'close', 'fee', 'charge', 'credit', 'refund', 'annual_fee', 'reverse', 'waive', 'happy', 'want', 'late_payment', 'reimburse', 'pay', 'gwg', 'unhappy', 'year'] 
Clause-13	 : ['send', 'receive', 'email', 'letter', 'request', 'statement', 'statements', 'mail', 'address', 'apologise', 'confirm', 'online', 'form', 'response', 'complete', 'fee', 'charge', 'credit', 'refund', 'annual_fee', 'reverse', 'waive', 'happy', 'want', 'late_payment', 'reimburse', 'pay', 'gwg', 'unhappy', 'year', 'service', 'financial_ombudsman', 'provide', 'request', 'receive', 'concern', 'close', 'case', 'com', 'registration', 'email', 'offer', 'state', 'confirm', 'copy'] 
Clause-14a	 : ['fee', 'charge', 'credit', 'refund', 'annual_fee', 'reverse', 'waive', 'happy', 'want', 'late_payment', 'reimburse', 'pay', 'gwg', 'unhappy', 'year', 'point', 'frequent_flyer', 'bonus_points', 'apply', 'black', 'eligible', 'offer', 'credit', 'receive', 'platinum', 'eligible_bonus', 'k_bonus', 'qantas', 'happy', 'close', 'credit', 'point', 'reward', 'rewards_points', 'offer', 'allocate', 'annual_fee', 'rewards_black', 'year', 'transfer', 'receive', 'days', 'product', 'apply', 'online'] 
Clause-14b	 : ['fee', 'charge', 'credit', 'refund', 'annual_fee', 'reverse', 'waive', 'happy', 'want', 'late_payment', 'reimburse', 'pay', 'gwg', 'unhappy', 'year', 'happy', 'apologise', 'provide', 'unhappy', 'receive', 'poor_service', 'want', 'feedback', 'service', 'send', 'consultant', 'experience', 'feedback_passed', 'process', 'team', 'tell', 'money', 'time', 'phone', 'need', 'try', 'work', 'come', 'inform', 'ask', 'day', 'ring', 'issue', 'happen', 'speak'] 
Clause-15	 : ['happy', 'apologise', 'provide', 'unhappy', 'receive', 'poor_service', 'want', 'feedback', 'service', 'send', 'consultant', 'experience', 'feedback_passed', 'process', 'team', 'fee', 'charge', 'credit', 'refund', 'annual_fee', 'reverse', 'waive', 'happy', 'want', 'late_payment', 'reimburse', 'pay', 'gwg', 'unhappy', 'year', 'branch', 'staff', 'close', 'manager', 'open', 'atm', 'apologise', 'closure', 'happy', 'visit', 'want', 'feedback_passed', 'provide', 'staff_member', 'feedback'] 
Clause-16	 : ['fee', 'charge', 'credit', 'refund', 'annual_fee', 'reverse', 'waive', 'happy', 'want', 'late_payment', 'reimburse', 'pay', 'gwg', 'unhappy', 'year', 'happy', 'apologise', 'provide', 'unhappy', 'receive', 'poor_service', 'want', 'feedback', 'service', 'send', 'consultant', 'experience', 'feedback_passed', 'process', 'team', 'branch', 'staff', 'close', 'manager', 'open', 'atm', 'apologise', 'closure', 'happy', 'visit', 'want', 'feedback_passed', 'provide', 'staff_member', 'feedback'] 
Clause-17	 : ['fee', 'charge', 'credit', 'refund', 'annual_fee', 'reverse', 'waive', 'happy', 'want', 'late_payment', 'reimburse', 'pay', 'gwg', 'unhappy', 'year', 'fund', 'transfer', 'process', 'receive', 'days', 'payment', 'request', 'happy', 'credit', 'allow_business', 'international', 'money', 'direct_debit', 'confirm', 'business_days', 'branch', 'staff', 'close', 'manager', 'open', 'atm', 'apologise', 'closure', 'happy', 'visit', 'want', 'feedback_passed', 'provide', 'staff_member', 'feedback'] 
Clause-18	 : ['happy', 'apologise', 'provide', 'unhappy', 'receive', 'poor_service', 'want', 'feedback', 'service', 'send', 'consultant', 'experience', 'feedback_passed', 'process', 'team', 'branch', 'staff', 'close', 'manager', 'open', 'atm', 'apologise', 'closure', 'happy', 'visit', 'want', 'feedback_passed', 'provide', 'staff_member', 'feedback', 'travel', 'bonus', 'overdraw', 'online_saver', 'offer', 'cause', 'apply', 'apologise', 'open', 'resolve', 'credit', 'progress_saver', 'lose', 'educate', 'unhappy'] 
Clause-18.1	 : ['point', 'frequent_flyer', 'bonus_points', 'apply', 'black', 'eligible', 'offer', 'credit', 'receive', 'platinum', 'eligible_bonus', 'k_bonus', 'qantas', 'happy', 'close', 'fee', 'charge', 'credit', 'refund', 'annual_fee', 'reverse', 'waive', 'happy', 'want', 'late_payment', 'reimburse', 'pay', 'gwg', 'unhappy', 'year', 'travel', 'bonus', 'overdraw', 'online_saver', 'offer', 'cause', 'apply', 'apologise', 'open', 'resolve', 'credit', 'progress_saver', 'lose', 'educate', 'unhappy'] 
Clause-18.2	 : ['happy', 'apologise', 'provide', 'unhappy', 'receive', 'poor_service', 'want', 'feedback', 'service', 'send', 'consultant', 'experience', 'feedback_passed', 'process', 'team', 'service', 'financial_ombudsman', 'provide', 'request', 'receive', 'concern', 'close', 'case', 'com', 'registration', 'email', 'offer', 'state', 'confirm', 'copy', 'contact', 'information', 'provide', 'email', 'ask', 'need', 'response', 'refer', 'phone', 'number', 'time', 'team', 'want', 'concern', 'enquiry'] 
Clause-18.3_19	 : ['close', 'credit', 'request', 'closure', 'want', 'balance', 'open', 'access_advantage', 'debit', 'confirm', 'process', 'cancel', 'end', 'reinstate', 'low_rate', 'fund', 'transfer', 'process', 'receive', 'days', 'payment', 'request', 'happy', 'credit', 'allow_business', 'international', 'money', 'direct_debit', 'confirm', 'business_days', 'payment', 'pay', 'payments', 'date', 'receive', 'insurance', 'late', 'collections', 'arrears', 'days', 'month', 'stop', 'miss', 'time', 'state'] 
Clause-21	 : ['fund', 'transfer', 'process', 'receive', 'days', 'payment', 'request', 'happy', 'credit', 'allow_business', 'international', 'money', 'direct_debit', 'confirm', 'business_days', 'close', 'credit', 'request', 'closure', 'want', 'balance', 'open', 'access_advantage', 'debit', 'confirm', 'process', 'cancel', 'end', 'reinstate', 'low_rate', 'fee', 'charge', 'credit', 'refund', 'annual_fee', 'reverse', 'waive', 'happy', 'want', 'late_payment', 'reimburse', 'pay', 'gwg', 'unhappy', 'year'] 
Clause-22	 : ['dispute', 'transaction', 'transactions', 'debit', 'refund', 'fraud', 'merchant', 'credit', 'process', 'cancel', 'disputed_transaction', 'resolve', 'lodge', 'case', 'stop', 'happy', 'apologise', 'provide', 'unhappy', 'receive', 'poor_service', 'want', 'feedback', 'service', 'send', 'consultant', 'experience', 'feedback_passed', 'process', 'team', 'service', 'financial_ombudsman', 'provide', 'request', 'receive', 'concern', 'close', 'case', 'com', 'registration', 'email', 'offer', 'state', 'confirm', 'copy'] 
Clause-23	 : ['fund', 'transfer', 'process', 'receive', 'days', 'payment', 'request', 'happy', 'credit', 'allow_business', 'international', 'money', 'direct_debit', 'confirm', 'business_days', 'fee', 'charge', 'credit', 'refund', 'annual_fee', 'reverse', 'waive', 'happy', 'want', 'late_payment', 'reimburse', 'pay', 'gwg', 'unhappy', 'year', 'happy', 'apologise', 'provide', 'unhappy', 'receive', 'poor_service', 'want', 'feedback', 'service', 'send', 'consultant', 'experience', 'feedback_passed', 'process', 'team'] 
Clause-24	 : ['contact', 'information', 'provide', 'email', 'ask', 'need', 'response', 'refer', 'phone', 'number', 'time', 'team', 'want', 'concern', 'enquiry', 'happy', 'apologise', 'provide', 'unhappy', 'receive', 'poor_service', 'want', 'feedback', 'service', 'send', 'consultant', 'experience', 'feedback_passed', 'process', 'team', 'branch', 'staff', 'close', 'manager', 'open', 'atm', 'apologise', 'closure', 'happy', 'visit', 'want', 'feedback_passed', 'provide', 'staff_member', 'feedback'] 
Clause-25	 : ['happy', 'apologise', 'provide', 'unhappy', 'receive', 'poor_service', 'want', 'feedback', 'service', 'send', 'consultant', 'experience', 'feedback_passed', 'process', 'team', 'service', 'poor_service', 'time', 'ask', 'staff', 'teller', 'blr_template', 'wait', 'people', 'know', 'transgender_marriage', 'case_actioned', 'like', 'today', 'want', 'tell', 'money', 'time', 'phone', 'need', 'try', 'work', 'come', 'inform', 'ask', 'day', 'ring', 'issue', 'happen', 'speak'] 
Clause-26	 : ['send', 'receive', 'email', 'letter', 'request', 'statement', 'statements', 'mail', 'address', 'apologise', 'confirm', 'online', 'form', 'response', 'complete', 'happy', 'apologise', 'provide', 'unhappy', 'receive', 'poor_service', 'want', 'feedback', 'service', 'send', 'consultant', 'experience', 'feedback_passed', 'process', 'team', 'access', 'internet_banking', 'able', 'unable', 'use', 'order', 'online', 'issue', 'joint', 'need', 'security', 'pin', 'want', 'son', 'view'] 
Clause-27	 : ['service', 'financial_ombudsman', 'provide', 'request', 'receive', 'concern', 'close', 'case', 'com', 'registration', 'email', 'offer', 'state', 'confirm', 'copy', 'loan', 'offset', 'home_loan', 'end', 'request', 'set', 'pay', 'repayments', 'lend', 'refinance', 'fix', 'want', 'confirm', 'apply', 'adjustment', 'close', 'credit', 'request', 'closure', 'want', 'balance', 'open', 'access_advantage', 'debit', 'confirm', 'process', 'cancel', 'end', 'reinstate', 'low_rate'] 
Clause-28	 : ['months', 'hardship', 'offer', 'discuss', 'arrangement', 'decision', 'matter', 'letter', 'debt', 'nzs', 'arrears', 'reduce', 'time', 'request', 'term', 'contact', 'information', 'provide', 'email', 'ask', 'need', 'response', 'refer', 'phone', 'number', 'time', 'team', 'want', 'concern', 'enquiry', 'service', 'financial_ombudsman', 'provide', 'request', 'receive', 'concern', 'close', 'case', 'com', 'registration', 'email', 'offer', 'state', 'confirm', 'copy'] 
Clause-29	 : ['happy', 'apologise', 'provide', 'unhappy', 'receive', 'poor_service', 'want', 'feedback', 'service', 'send', 'consultant', 'experience', 'feedback_passed', 'process', 'team', 'contact', 'information', 'provide', 'email', 'ask', 'need', 'response', 'refer', 'phone', 'number', 'time', 'team', 'want', 'concern', 'enquiry', 'service', 'financial_ombudsman', 'provide', 'request', 'receive', 'concern', 'close', 'case', 'com', 'registration', 'email', 'offer', 'state', 'confirm', 'copy'] 
Clause-3	 : ['happy', 'apologise', 'provide', 'unhappy', 'receive', 'poor_service', 'want', 'feedback', 'service', 'send', 'consultant', 'experience', 'feedback_passed', 'process', 'team', 'happy', 'apologise', 'provide', 'unhappy', 'receive', 'poor_service', 'want', 'feedback', 'service', 'send', 'consultant', 'experience', 'feedback_passed', 'process', 'team', 'service', 'financial_ombudsman', 'provide', 'request', 'receive', 'concern', 'close', 'case', 'com', 'registration', 'email', 'offer', 'state', 'confirm', 'copy'] 
Clause-30	 : ['happy', 'apologise', 'provide', 'unhappy', 'receive', 'poor_service', 'want', 'feedback', 'service', 'send', 'consultant', 'experience', 'feedback_passed', 'process', 'team', 'branch', 'staff', 'close', 'manager', 'open', 'atm', 'apologise', 'closure', 'happy', 'visit', 'want', 'feedback_passed', 'provide', 'staff_member', 'feedback', 'fund', 'transfer', 'process', 'receive', 'days', 'payment', 'request', 'happy', 'credit', 'allow_business', 'international', 'money', 'direct_debit', 'confirm', 'business_days'] 
Clause-31	 : ['settlement', 'mortgage', 'property', 'client', 'delay', 'document', 'release', 'broker', 'sell', 'ied', 'advs', 'time', 'process', 'pay', 'home', 'fee', 'charge', 'credit', 'refund', 'annual_fee', 'reverse', 'waive', 'happy', 'want', 'late_payment', 'reimburse', 'pay', 'gwg', 'unhappy', 'year', 'loan', 'offset', 'home_loan', 'end', 'request', 'set', 'pay', 'repayments', 'lend', 'refinance', 'fix', 'want', 'confirm', 'apply', 'adjustment'] 
Clause-32	 : ['happy', 'apologise', 'provide', 'unhappy', 'receive', 'poor_service', 'want', 'feedback', 'service', 'send', 'consultant', 'experience', 'feedback_passed', 'process', 'team', 'contact', 'information', 'provide', 'email', 'ask', 'need', 'response', 'refer', 'phone', 'number', 'time', 'team', 'want', 'concern', 'enquiry', 'close', 'credit', 'request', 'closure', 'want', 'balance', 'open', 'access_advantage', 'debit', 'confirm', 'process', 'cancel', 'end', 'reinstate', 'low_rate'] 
Clause-33	 : ['close', 'credit', 'request', 'closure', 'want', 'balance', 'open', 'access_advantage', 'debit', 'confirm', 'process', 'cancel', 'end', 'reinstate', 'low_rate', 'branch', 'staff', 'close', 'manager', 'open', 'atm', 'apologise', 'closure', 'happy', 'visit', 'want', 'feedback_passed', 'provide', 'staff_member', 'feedback', 'fee', 'charge', 'credit', 'refund', 'annual_fee', 'reverse', 'waive', 'happy', 'want', 'late_payment', 'reimburse', 'pay', 'gwg', 'unhappy', 'year'] 
Clause-34	 : ['branch', 'staff', 'close', 'manager', 'open', 'atm', 'apologise', 'closure', 'happy', 'visit', 'want', 'feedback_passed', 'provide', 'staff_member', 'feedback', 'happy', 'apologise', 'provide', 'unhappy', 'receive', 'poor_service', 'want', 'feedback', 'service', 'send', 'consultant', 'experience', 'feedback_passed', 'process', 'team', 'service', 'poor_service', 'time', 'ask', 'staff', 'teller', 'blr_template', 'wait', 'people', 'know', 'transgender_marriage', 'case_actioned', 'like', 'today', 'want'] 
Clause-35	 : ['fund', 'transfer', 'process', 'receive', 'days', 'payment', 'request', 'happy', 'credit', 'allow_business', 'international', 'money', 'direct_debit', 'confirm', 'business_days', 'service', 'financial_ombudsman', 'provide', 'request', 'receive', 'concern', 'close', 'case', 'com', 'registration', 'email', 'offer', 'state', 'confirm', 'copy', 'happy', 'apologise', 'provide', 'unhappy', 'receive', 'poor_service', 'want', 'feedback', 'service', 'send', 'consultant', 'experience', 'feedback_passed', 'process', 'team'] 
Clause-37	 : ['happy', 'apologise', 'provide', 'unhappy', 'receive', 'poor_service', 'want', 'feedback', 'service', 'send', 'consultant', 'experience', 'feedback_passed', 'process', 'team', 'contact', 'information', 'provide', 'email', 'ask', 'need', 'response', 'refer', 'phone', 'number', 'time', 'team', 'want', 'concern', 'enquiry', 'contact', 'information', 'provide', 'email', 'ask', 'need', 'response', 'refer', 'phone', 'number', 'time', 'team', 'want', 'concern', 'enquiry'] 
Clause-38_39	 : ['contact', 'information', 'provide', 'email', 'ask', 'need', 'response', 'refer', 'phone', 'number', 'time', 'team', 'want', 'concern', 'enquiry', 'contact', 'information', 'provide', 'email', 'ask', 'need', 'response', 'refer', 'phone', 'number', 'time', 'team', 'want', 'concern', 'enquiry', 'contact', 'information', 'provide', 'email', 'ask', 'need', 'response', 'refer', 'phone', 'number', 'time', 'team', 'want', 'concern', 'enquiry'] 
Clause-39	 : ['service', 'poor_service', 'time', 'ask', 'staff', 'teller', 'blr_template', 'wait', 'people', 'know', 'transgender_marriage', 'case_actioned', 'like', 'today', 'want', 'tell', 'money', 'time', 'phone', 'need', 'try', 'work', 'come', 'inform', 'ask', 'day', 'ring', 'issue', 'happen', 'speak', 'tell', 'money', 'time', 'phone', 'need', 'try', 'work', 'come', 'inform', 'ask', 'day', 'ring', 'issue', 'happen', 'speak'] 
Clause-4	 : ['service', 'financial_ombudsman', 'provide', 'request', 'receive', 'concern', 'close', 'case', 'com', 'registration', 'email', 'offer', 'state', 'confirm', 'copy', 'service', 'financial_ombudsman', 'provide', 'request', 'receive', 'concern', 'close', 'case', 'com', 'registration', 'email', 'offer', 'state', 'confirm', 'copy', 'tell', 'money', 'time', 'phone', 'need', 'try', 'work', 'come', 'inform', 'ask', 'day', 'ring', 'issue', 'happen', 'speak'] 
Clause-4_40	 : ['contact', 'information', 'provide', 'email', 'ask', 'need', 'response', 'refer', 'phone', 'number', 'time', 'team', 'want', 'concern', 'enquiry', 'settlement', 'mortgage', 'property', 'client', 'delay', 'document', 'release', 'broker', 'sell', 'ied', 'advs', 'time', 'process', 'pay', 'home', 'service', 'financial_ombudsman', 'provide', 'request', 'receive', 'concern', 'close', 'case', 'com', 'registration', 'email', 'offer', 'state', 'confirm', 'copy'] 
Clause-7	 : ['branch', 'staff', 'close', 'manager', 'open', 'atm', 'apologise', 'closure', 'happy', 'visit', 'want', 'feedback_passed', 'provide', 'staff_member', 'feedback', 'contact', 'information', 'provide', 'email', 'ask', 'need', 'response', 'refer', 'phone', 'number', 'time', 'team', 'want', 'concern', 'enquiry', 'service', 'poor_service', 'time', 'ask', 'staff', 'teller', 'blr_template', 'wait', 'people', 'know', 'transgender_marriage', 'case_actioned', 'like', 'today', 'want'] 
Clause-8	 : ['tell', 'money', 'time', 'phone', 'need', 'try', 'work', 'come', 'inform', 'ask', 'day', 'ring', 'issue', 'happen', 'speak', 'branch', 'staff', 'close', 'manager', 'open', 'atm', 'apologise', 'closure', 'happy', 'visit', 'want', 'feedback_passed', 'provide', 'staff_member', 'feedback', 'contact', 'information', 'provide', 'email', 'ask', 'need', 'response', 'refer', 'phone', 'number', 'time', 'team', 'want', 'concern', 'enquiry'] 
